Symbol,Change_2d,Change_5d,Change_10d,Change_30d,Change_60d,Change_180d,MTD Change,YTD Change
DV,0.014028058,,-0.071476328,0.46693378,0.290581119,0.163660639,0.076978466,-0.220718325
DVA,0.035940727,,0.008524858,0.183386746,0.046170557,0.11546063,-0.008452799,-0.01952523
DVN,-0.005812286,,0.052601028,-0.004359242,0.045916938,0.139079029,-0.049972427,0.051329066
DXC,0.013127827,,0.048516002,0.154680309,0.111301302,0.212328722,-0.046271113,-0.12312308
DXCM,0.006547098,,0.257756904,0.256333532,0.106746367,-0.010674637,-0.204933802,-0.096566733
DY,-0.051137908,,0.136969235,0.390924324,0.224465773,0.281848541,-0.120468726,-0.172009668
DYN,-0.044056504,,0.131338317,0.203657512,0.319202015,1.831255372,-0.116091107,-0.489388794
E,-0.005035298,,-0.027526068,-0.03356831,-0.055723454,0.002115755,0.028305199,0.088815799
EA,0.018494254,,-0.063533576,-0.043374888,0.020067055,0.054917252,0.067843944,-0.056191671
EAT,-0.021144443,,0.150244231,0.17145842,-0.03363578,-0.508792757,-0.130619417,0.083226323
EBAY,0.045538196,,-0.007359757,0.046611482,0.010426254,-0.031376148,0.007414325,0.05278451
EBC,-0.009715001,,0.150906673,0.205589273,0.067917981,0.039924427,-0.131119818,-0.098883161
EBR,-0.010401214,,-0.031203572,-0.087667184,-0.16790492,0.120356603,0.032208595,0.176573473
EC,0.012474001,,0.027027051,0.019750576,-0.117463631,-0.047817052,-0.026315812,0.214646438
ECL,0.025553907,,0.038408138,-0.05064462,-0.113255603,-0.037590362,-0.036987517,0.105582065
ED,0.027850122,,-0.021682568,-0.076403055,-0.158065444,-0.009872703,0.022163121,0.173364812
EDR,-0.006254354,,0.132383578,0.162078968,0.044865438,-0.046815467,-0.11690701,-0.078419723
EDU,-0.016119101,,-0.018975648,0.020199994,0.256682356,0.217506636,0.019342688,-0.236366499
EEFT,0.038222287,,0.027889233,-0.029995966,-0.024779306,-0.007022441,-0.027132528,-0.030727306
EFX,0.043725209,,0.024013364,0.054462758,0.018813714,0.277017345,-0.023450245,-0.058906208
EG,0.008498291,,-0.002738647,-0.058499678,-0.001891678,0.074987993,0.002746167,-0.022816281
EGO,-0.006232632,,-0.046398833,0.004155154,0.105955729,0.245844896,0.048656434,-0.028917304
EGP,-0.008377587,,0.001204628,-0.032689049,-0.147839891,0.010153699,-0.001203179,0.137952512
EHC,0.021857952,,0.032477591,0.016908954,-0.061243375,-0.042018622,-0.031455977,0.05218049
EIX,0.016589374,,-0.028897658,-0.105066055,0.159471966,0.493994778,0.029757582,-0.290354715
EL,0.035057507,,0.03318973,-0.017522505,0.050254253,0.203393086,-0.032123558,-0.067278726
ELAN,0.075697234,,0.112549813,0.143426254,0.13844625,0.441235092,-0.101163841,-0.170933093
ELF,0.065017326,,0.010500624,0.062428138,0.796461528,0.677646762,-0.010391507,-0.446276424
ELP,-0.004450999,,-0.011869425,0.005934783,-0.142433174,0.117437709,0.012012001,0.136593586
ELPC,-0.01147536,,-0.009836056,-0.008196675,-0.154098372,0.108983714,0.009933765,0.169927051
ELS,0.01253685,,0.011504406,-0.022123893,-0.049115069,0.109139947,-0.01137356,0.018018087
ELV,-0.0295944,,-0.063542493,-0.065288555,-0.100658184,0.294438728,0.067854113,0.148847797
EME,-0.030703173,,0.097450341,0.252039727,0.252837967,0.062811989,-0.088797039,-0.17870531
EMN,0.026658249,,0.035121123,0.047921283,-0.077118386,0.072972299,-0.033929481,0.035151107
EMR,0.010025294,,0.098356207,0.139955632,0.06072087,-0.086125403,-0.089548551,-0.102811793
ENB,0.008983477,,0.010165492,0.059338113,0.027895989,-0.051662996,-0.010063195,-0.003063895
ENIC,0.00604229,,-0.018126871,-0.027190307,-0.126888171,-0.184290002,0.018461521,0.14930549
ENLT,0.014226423,,0.00118545,-0.012448191,-0.006520486,-0.008298832,-0.001184047,-0.021745432
ENOV,-0.036363642,,0.048846761,0.207055668,0.214925436,0.176119456,-0.046571875,-0.160209718
ENPH,0.040933713,,-0.057537398,0.036495107,0.09715594,0.806838737,0.061050059,-0.114298172
ENR,0.022302404,,0.007871426,0.017064171,0.130432182,-0.06274858,-0.00780995,-0.117664471
ENS,0.012994911,,0.030355308,0.023350285,-0.090152256,0.000194259,-0.02946101,0.065671315
ENSG,0.015192808,,0.006232861,0.006856171,0.020257037,0.188889534,-0.006194253,-0.033945465
ENTG,0.039850804,,0.078529599,0.137240331,0.052939788,0.176927329,-0.072811724,-0.051620288
EOG,0.011245896,,0.019680333,0.048758935,0.04813162,-0.054702803,-0.019300493,0.022805394
EPAC,0.002892126,,0.029365955,0.014460461,-0.08921028,-0.084063197,-0.028528197,0.093940146
EPAM,-0.004964449,,0.077236615,0.358695648,0.179034252,0.054974939,-0.07169884,-0.181592701
EPC,0.013236747,,-0.013051182,-0.103058863,-0.011483105,0.170762467,0.013223768,-0.051007296
EPD,0.014471009,,0.007235505,-0.001507363,-0.045390702,-0.13682953,-0.007183528,0.074606096
EPR,0.012882177,,0.020380723,-0.089987032,-0.158070175,-0.096393318,-0.019973646,0.18828388
EPRT,0.014464765,,0.051751867,0.004178694,-0.017036344,0.035804937,-0.049205396,-0.005434785
EQC,-0.006172834,,0,0.043209909,0.037037002,-0.145762643,0,-0.08474575
EQH,-0.026920044,,0.083984501,0.057781261,-0.052744834,-0.213440692,-0.077477585,0.076048036
EQIX,-0.006708583,,0.08177079,0.122000027,0.070476615,0.031930254,-0.075589756,-0.108498101
EQNR,0.009193452,,-0.022565855,0.025908856,0.055996663,0.018171939,0.023086829,0.010130847
EQR,0.015763808,,0.062912002,0.016193822,-0.040126046,0.098758676,-0.059188344,-0.018358413
EQT,-0.032987149,,-0.019140754,0.086169668,-0.005190427,-0.329004857,0.019514272,0.068220747
EQX,-0.047184161,,-0.022831064,0.044140023,-0.071537329,-0.039573854,0.023364501,0.308764979
ERIC,0.020631078,,0,-0.071601904,-0.013349473,-0.11073629,0,0.022332425
ERIE,0.015917028,,-0.034900194,-0.088197489,-0.122443916,0.167862578,0.036162264,0.079613901
ERJ,0.008104365,,-0.058114225,-0.168412738,-0.255584113,-0.269618489,0.061699864,0.379225729
ERO,-0.027960539,,-0.027960539,0.141447392,0.185032897,0.740953975,0.028764819,-0.097922829
ES,0.020151922,,0.028361335,-0.012766507,-0.092084673,0.084086538,-0.027579153,0.06690292
ESAB,-0.022908646,,0.000159677,-0.019396554,-0.081736893,-0.212002229,-0.000159651,0.04452223
ESE,-0.011503017,,0.042093311,0.028062207,-0.185185203,-0.243691549,-0.040393034,0.188462371
ESGR,-0.0000301,,0.00358856,-0.010976702,-0.016887235,-0.03235723,-0.003575729,0.029684825
ESI,-0.010988963,,0.021585603,-0.008150322,-0.006976644,-0.000382368,-0.021129509,0.005045595
ESLT,-0.013946716,,-0.118434107,-0.139382556,-0.204240695,-0.43907129,0.134345156,0.366954621
ESNT,0.018878276,,0.056084998,0.065065967,-0.001466309,0.167888556,-0.053106519,0.002204312
ESS,0.012113374,,0.054239691,-0.014651204,-0.07998922,0.044748822,-0.051449107,0.044347923
ESTC,-0.060871318,,0.198475693,0.198784672,0.003913945,-0.225048916,-0.165606774,-0.020084835
ET,-0.031968575,,0.08188452,0.126752677,0.07179793,-0.124127746,-0.075686932,-0.075084895
ETN,-0.016648409,,0.038999716,0.133080683,0.20948608,0.080166936,-0.037535829,-0.149335578
ETR,-0.023306606,,0.059844628,-0.007040474,-0.081873927,-0.246567536,-0.056465473,0.094490243
ETSY,0.03797744,,0.092169827,0.155963336,0.121612991,0.187326708,-0.084391479,-0.113821148
EVH,-0.030883914,,-0.042598568,0.058572867,0.335463206,2.206602717,0.044493947,-0.165333303
EVO,0.005730654,,0.209168991,0.295128931,0.249283702,0.014326634,-0.172985739,-0.161057659
EVR,-0.033964575,,0.227598119,0.377255953,0.330502565,0.205824307,-0.185401163,-0.287015721
EVRG,-0.008080482,,0.039951788,-0.006982659,-0.096022258,-0.088078916,-0.038416962,0.076566945
EVTC,0.024430901,,0.036646299,-0.07301502,-0.117434744,-0.0747113,-0.035350822,0.043150933
EW,0.002047074,,0.047229177,0.039625663,0.073548747,0.001900823,-0.045099179,-0.076185323
EWBC,0.000474225,,0.119502099,0.15945471,0.10213548,-0.068284303,-0.106745757,-0.113989321
EXAS,-0.020047901,,0.033122695,0.141425186,0.231205072,0.428197903,-0.032060756,-0.183306629
EXC,0.008294857,,0.018433161,-0.04574525,-0.148476011,-0.090749359,-0.01809953,0.163757099
EXE,-0.017796646,,-0.019878261,0.041974143,0.012534798,-0.278566909,0.020281421,0.013414529
EXEL,0.060384498,,0.047657685,-0.092878426,-0.024641209,-0.283509373,-0.045489749,0.109009044
EXLS,-0.006942931,,0.051204179,0.117595968,-0.021262737,-0.210674746,-0.048710022,0.038530848
EXP,0.02071414,,0.069803783,0.210593518,0.111373863,0.277794756,-0.065249146,-0.143094498
EXPD,0.040105577,,-0.000681214,-0.042064053,-0.071100187,0.022268035,0.000681679,0.060214914
EXPE,0.07847332,,0.206384184,0.237098286,0.09815329,-0.172606676,-0.171076666,-0.119338427
EXPO,0.01215552,,0.015207646,0.089555451,0.068929916,0.282829353,-0.014979837,-0.0640649
EXR,0.025749017,,0.00467561,0.031017394,-0.033322441,0.148994709,-0.004653851,0.015040106
F,0.027863826,,-0.014447822,-0.07661558,-0.035642915,0.053967536,0.014659622,0.01077445
FA,0.003846169,,0.150769234,0.488461568,0.342307751,0.504615344,-0.131016045,-0.305926304
FAF,-0.012187408,,0.030937207,-0.005472865,-0.094457652,0.02367938,-0.030008818,0.020479262
FANG,-0.028136828,,0.09122752,0.10976244,0.199759973,0.177782253,-0.083600824,-0.110841669
FAST,0.031674268,,-0.020943699,-0.046929506,-0.079260386,-0.107154873,0.021391721,0.081854293
FBIN,0.044491455,,0.05475881,0.112986284,0.120292399,0.345918684,-0.051915954,-0.098623477
FBP,0.005737256,,0.117039528,0.18187034,0.041881786,0.16121626,-0.104776532,-0.062399131
FCFS,-0.01440026,,-0.031818594,-0.023253765,-0.083677227,0.003427734,0.03286429,0.123025773
FCN,0.019425198,,0.014768084,0.190023862,0.18132236,0.360071044,-0.014553162,-0.146183235
FCNCA,0.001955614,,0.184973082,0.245403947,0.19293637,0.058447353,-0.156098974,-0.181258558
FCNCO,-0.00491285,,0.021438207,-0.004569885,-0.003250245,0.057452171,-0.020988257,0.013096683
FCPT,0.029840148,,0.021314401,-0.012788586,-0.067140299,0.053545883,-0.020869578,0.037214453
FCX,-0.038461567,,0.028706766,0.071906297,0.082273491,0.180811861,-0.027905684,-0.054181412
FDS,0.027228216,,0.070900053,0.065951714,0.048272937,0.028358407,-0.066206041,-0.100194818
FDX,0.014611408,,0.076190254,0.057073434,0.108242629,0.166542682,-0.070796269,-0.131668634
FE,0.005619346,,-0.009706285,0.018135353,-0.021457598,0.112370649,0.00980142,-0.005302661
FELE,-0.002778317,,0.013593994,0.006747374,-0.075862966,-0.040638752,-0.013411676,0.036897057
FERG,0.054656657,,0.13071732,0.152567191,0.081347972,0.219272149,-0.115605658,-0.095581096
FFBC,0.015657155,,0.119489063,0.155838711,0.049240243,0.018431966,-0.106735356,-0.089122597
FFIN,0.016866786,,0.076615218,0.068896509,-0.005717575,0.046515206,-0.071163046,-0.029680991
FFIV,0.004485328,,0.102220027,0.162225355,-0.041423204,-0.207304664,-0.092740129,0.055036371
FG,-0.030932938,,0.053699629,0.148973038,-0.027963402,0.026108728,-0.050962938,-0.024855184
FHB,0.029959504,,0.089473644,0.088759972,-0.007082981,-0.075754403,-0.08212557,-0.039051072
FHI,-0.004370231,,-0.00385608,-0.015938373,-0.022138874,-0.119564571,0.003871007,-0.046265567
FHN,-0.026937865,,0.18416714,0.213853726,0.102803677,-0.137216376,-0.155524616,-0.09682219
FI,0.005669797,,0.104399974,0.080783421,-0.060447069,-0.180497651,-0.094530946,0.038895948
FIBK,0.001440368,,0.105509552,0.159524675,0.083663164,0.055581526,-0.095439747,-0.132338809
FICO,-0.015961924,,0.094900892,0.078068318,0.113056872,0.084807144,-0.086675326,-0.134650676
FIHL,-0.000685417,,0.008224804,0.140507143,0.105551679,0.199451667,-0.008157708,-0.195256435
FIS,0.040369822,,0.038180347,0.20663652,0.125911773,0.223059654,-0.036776218,-0.151857348
FITB,0.027465322,,0.137065178,0.133403148,0.075595067,0.081513685,-0.120542938,-0.095789956
FIVE,0.030034355,,0.149642727,0.190923524,0.365440519,0.2775866,-0.130164549,-0.279916135
FIVN,0.029669625,,0.220499021,0.382333116,0.267026366,-0.03944707,-0.180663005,-0.270177158
FIX,-0.03487577,,0.118004159,0.430607201,0.354079514,0.069162211,-0.105548945,-0.233644074
FIZZ,0.010446402,,-0.054368404,-0.04415956,0.015669512,0.056267873,0.057494276,-0.012889601
FL,0.058569717,,0.067817536,0.172626465,0.265721428,0.660912557,-0.063510416,-0.254595628
FLEX,-0.024014272,,0.123332342,0.275422503,0.192113834,-0.1165135,-0.109791499,-0.121385776
FLNC,-0.001858779,,0.063196964,1.429367921,1.990706284,3.039033286,-0.059440505,-0.661209063
FLO,0.038644864,,-0.007940689,-0.035199015,-0.006976211,0.198180092,0.008004249,-0.073887745
FLR,-0.036797686,,0.068258438,0.40842701,0.354775326,0.289044982,-0.063896934,-0.278183319
FLS,-0.018999319,,0.161916871,0.341777556,0.229892329,-0.022659802,-0.139353231,-0.176460387
FLUT,-0.015662838,,0.214044662,0.165195541,0.098996216,-0.041753176,-0.176307074,-0.105745853
FLYW,0.005091669,,0.160896128,1.165987894,0.81262727,0.811609111,-0.138596489,-0.523763371
FMC,0.004833271,,-0.108264848,-0.151764196,0.198404999,0.503115966,0.121409197,-0.148734817
FMS,-0.024630557,,-0.006157698,-0.007799693,-0.076765221,-0.134236469,0.00619585,0.075971787
FMX,0.002386174,,-0.023965116,-0.095341866,-0.146591943,0.074302815,0.024553545,0.127500313
FN,-0.050151658,,0.011375126,0.066177938,0.154448951,0.16299287,-0.011247188,-0.100418416
FNB,0.004587188,,0.12538229,0.173157947,0.080639945,0.055758815,-0.111413065,-0.107805742
FND,0.033834179,,0.075459086,0.101836413,0.057540326,0.26789093,-0.070164535,-0.098796377
FNF,-0.007415752,,0.04030308,-0.068998853,-0.125423165,-0.039999466,-0.038741671,0.104916271
FNV,-0.014615101,,-0.019212316,-0.017359673,-0.128379347,-0.141416272,0.01958866,0.23939119
FOLD,-0.028153153,,0.068693654,0.08558561,0.015765804,0.272522528,-0.064278153,-0.057324836
FOR,0.013278343,,0.009615343,0.054029318,0.149267409,0.45100734,-0.009523768,-0.157407404
FORM,0.068965545,,0.083279098,0.162329207,0.438516641,0.433962334,-0.076876863,-0.301363642
FOUR,0.003825427,,0.111048639,0.377362758,0.175517626,-0.067056697,-0.099949395,-0.143572959
FOXA,0.026555343,,0.087317275,0.005202228,-0.090315633,-0.251336736,-0.08030524,0.090457278
FOXF,0.071861072,,0.119499355,0.0492531,0.123132789,0.590230063,-0.106743568,-0.181698048
FR,-0.004634551,,0.017468866,-0.019607816,-0.136185376,-0.00972333,-0.017168944,0.119090311
FRHC,0.005823545,,0.157393623,0.254033261,0.008184472,-0.233808131,-0.13598971,-0.027699156
FRME,0.019527291,,0.116016201,0.12544366,-0.032021503,-0.071691024,-0.10395566,-0.016125763
FRO,-0.028864644,,0.029506035,0.139833245,0.105195598,0.434894203,-0.02866038,0.098661072
FROG,0.000894418,,0.095706589,0.089445436,-0.048002402,-0.16547409,-0.087346914,0.140428463
FRPT,0.0151588,,0.277512537,0.555860683,0.724397271,0.669730263,-0.217228817,-0.434339353
FRSH,0.001347675,,0.14959564,0.233153575,0.050539083,-0.237196794,-0.13012892,-0.082251077
FRT,0.014753812,,0.072649567,0.117216162,0.034289813,0.171392239,-0.067729079,-0.113396481
FSK,0.042778303,,0.080036789,0.063017519,-0.02299908,-0.120913622,-0.074105614,0.000920831
FSLR,-0.043062583,,-0.020992188,0.171027982,0.36046008,0.644787802,0.021442309,-0.210735351
FSS,0.002740765,,0.012582561,0.214650605,0.159710978,0.082159658,-0.012426208,-0.131183059
FSV,0.005329487,,0.068495627,0.071947706,0.057473388,0.099615259,-0.064104733,-0.087835647
FTAI,-0.074730055,,0.219075625,0.105133532,0.648228843,0.183924119,-0.179706345,-0.267009117
FTDR,0.013189132,,0.199683454,0.525982556,0.463729937,0.259562126,-0.166446785,-0.306566652
FTI,-0.022411126,,0.137558017,0.231066524,0.22488415,-0.064626251,-0.120923957,-0.105736051
FTNT,-0.022792001,,0.099002884,0.11467241,-0.037851051,-0.236772456,-0.090084281,0.040220103
FTRE,0.017910383,,0.378109465,0.499502429,0.809950268,1.128358108,-0.274368237,-0.461125984
FTS,0.013068905,,-0.011266336,-0.013744944,-0.080892295,0.014870271,0.011394713,0.067596858
FTV,0.009703521,,0.071967711,0.083815277,0.013535595,-0.010081598,-0.067136081,-0.009671382
FUL,0.02753282,,0.021054562,0.099514105,0.098900541,0.444341734,-0.020620408,-0.173474763
FULT,0.012181032,,0.14965197,0.180974529,0.105568429,0.015048583,-0.130171542,-0.105809172
FUN,0.044057984,,0.274492789,0.259710118,0.34405794,0.184927567,-0.215374141,-0.284083814
FUTU,-0.038266243,,-0.009883899,-0.02430178,-0.316195099,-0.477874479,0.009982565,0.378672356
FWONA,0.006974954,,0.151123803,0.188323459,0.07943686,-0.095453366,-0.13128371,-0.078772045
FWONK,0.004364269,,0.137414505,0.17421567,0.076079319,-0.110757248,-0.12081304,-0.085042139
FYBR,-0.001113921,,0.002227843,-0.002784697,-0.022556429,0.014759086,-0.00222289,0.03487029
G,0.011887974,,0.072335283,0.096917136,-0.126737876,-0.208341727,-0.067455845,0.15552969
GAP,0.034227555,,0.045790922,0.045328377,0.117021216,-0.032228368,-0.043785924,-0.079248463
GATX,-0.007203608,,0.093975156,0.07360792,-0.02151939,-0.097829125,-0.085902459,-0.010917386
GBCI,0.031504973,,0.106980991,0.140525859,0.081142383,-0.00797455,-0.096642121,-0.121465594
GBDC,0.018442589,,0.043715804,0.044381878,-0.007570832,-0.025962806,-0.041884778,-0.009652677
GBTG,0.042723656,,0.109479396,0.169559479,0.146862539,-0.028037325,-0.098676367,-0.192887932
GD,0.029607782,,-0.043616497,-0.029456304,-0.023133716,0.142419065,0.045605656,0.007713863
GDDY,-0.000116007,,0.040941762,0.226919533,0.118417988,-0.116910249,-0.039331463,-0.126310956
GDRX,-0.015350915,,0.092105281,0.08771932,-0.002192928,0.699561425,-0.084337364,-0.019354871
GE,0.002086344,,0.077590289,0.068427296,-0.10613836,-0.07470925,-0.072003516,0.151608151
GEF,-0.00377839,,0.030226636,0.098056797,0.044080548,0.081124154,-0.029339793,-0.090641315
GEF,-0.00377839,,0.030226636,0.098056797,0.044080548,0.081124154,-0.029339793,-0.090641315
GEF,-0.00377839,,0.030226636,0.098056797,0.044080548,0.081124154,-0.029339793,-0.090641315
GEF,-0.00377839,,0.030226636,0.098056797,0.044080548,0.081124154,-0.029339793,-0.090641315
GEHC,-0.00268718,,0.020563176,0.022315735,-0.010103355,0.01467083,-0.020148851,0.095230336
GEN,0.023659938,,0.010351227,0.034918865,-0.009981674,-0.029191037,-0.010245177,-0.007625517
GEO,-0.029224927,,0.158831,0.167301938,0.310461658,-0.451080063,-0.1370614,-0.156182952
GERN,0.006249994,,0.099999978,0.762499932,0.981250018,1.818750101,-0.090909072,-0.548022587
GEV,-0.049540787,,0.179339231,0.354632179,0.2916506,-0.20685219,-0.152067553,-0.135955985
GFF,0.006084285,,0.047950132,0.136346556,0.022480686,-0.036258911,-0.04575612,-0.028984927
GFI,-0.035070687,,-0.12469563,-0.047247988,-0.282513441,-0.307842203,0.142459737,0.555303105
GFL,0.009505263,,-0.024411343,0.002808323,-0.04493415,-0.135531107,0.025022167,0.039290525
GFS,0.066979837,,0.040805381,0.013154407,0.099597291,0.067114094,-0.039205583,-0.131903982
GGAL,-0.005147983,,0.052031658,0.159036617,0.324875866,-0.171538851,-0.049458262,-0.127246475
GGB,-0.00694452,,-0.017361177,0.048611063,-0.055555583,0.170138803,0.017667912,0
GGG,0.023107747,,0.026526763,0.01285079,-0.053648622,-0.02646263,-0.025841277,0.009553206
GH,-0.159277522,,-0.001876656,0.041520066,-0.138869384,-0.371569312,0.001880184,0.395417418
GHC,0.001077352,,0.081517584,0.043523699,-0.06259274,-0.154232101,-0.075373332,0.045263547
GIB,0.005490269,,-0.001926382,0.163167044,0.037565031,0.113176652,0.0019301,-0.050311014
GIL,0.026260987,,0.126094191,0.056481849,0.006669439,-0.062109203,-0.111974817,0.019766213
GILD,0.024294318,,-0.0010487,-0.165603399,-0.214541667,-0.28235807,0.001049801,0.238822095
GIS,0.047649625,,-0.027434668,-0.068185462,-0.061447164,0.161190509,0.02820856,-0.012866825
GKOS,-0.011453142,,0.227323811,0.534001361,0.600674888,0.291338558,-0.1852191,-0.347805793
GL,-0.015974937,,0.022958984,-0.018624064,-0.097535535,-0.170430152,-0.022443699,0.119428709
GLBE,0.014974115,,0.160359365,0.683092852,0.454396919,-0.002178002,-0.138198018,-0.326425814
GLNG,-0.020624995,,0.198125005,0.291562557,0.293125033,-0.003750026,-0.165362549,-0.243856327
GLOB,-0.02307807,,0.117022892,0.604185229,0.539626033,0.461858178,-0.104763199,-0.371513872
GLPG,0.007803385,,0.01755758,-0.103004271,0.000780353,0.176746033,-0.017254631,-0.068000031
GLPI,-0.000592042,,-0.010262417,-0.031379443,-0.099664484,0.003720666,0.010368826,0.052117906
GLW,0.002226642,,0.116677838,0.174501378,0.043214039,-0.064670119,-0.104486571,-0.04949281
GM,-0.004142439,,0.015018514,-0.037870669,0.029893621,-0.045598907,-0.014796296,-0.091363659
GMAB,0.084649562,,0.119447189,-0.07749258,0.093287234,0.327739354,-0.106701942,-0.029228586
GME,-0.008403385,,0.107474579,0.199469266,0.429013733,-0.086687348,-0.097044737,-0.278557738
GMED,0.026806386,,0.092937842,0.189005304,0.184787076,-0.05089125,-0.085034884,-0.11147384
GMS,0.030015614,,0.127141494,0.193260683,0.133795907,0.220727801,-0.112799941,-0.167393661
GNRC,0.000456811,,0.036622489,0.104537927,0.198720929,0.069971088,-0.035328665,-0.152918454
GNTX,0.050040345,,-0.018563397,0.001210604,0.083938655,0.167955589,0.018914515,-0.133734132
GNW,-0.003081661,,0.070878283,0.138674904,0.010785851,0.030816686,-0.066187058,-0.071530761
GO,0.04503105,,-0.078416166,0.348602538,0.281055889,0.276397546,0.085088478,-0.174887867
GOGL,0.05784053,,0.246786574,0.194087366,0.19922875,0.497429216,-0.197938107,-0.131696409
GOLD,-0.013550135,,-0.037940419,-0.054742558,-0.1479675,0.129539257,0.039436663,0.19032263
GOLF,0.031980063,,-0.064256255,-0.071096083,0.040087074,-0.040682229,0.068668645,-0.033266833
GOTU,-0.027932935,,-0.019553054,-0.310055843,-0.444134064,-0.24860332,0.019943001,0.634703119
GPC,0.044020087,,0.002254308,-0.049431413,-0.069736542,0.093489777,-0.002249237,0.067138667
GPCR,-0.018022447,,0.156843605,0.18314662,0.230394515,0.989283916,-0.135578918,-0.242994098
GPK,0.004739306,,-0.027342326,-0.037914725,-0.04520597,0.085629383,0.028110944,0.009941107
GPN,0.040965144,,0.12900803,0.175549627,0.133619293,0.181785604,-0.114266707,-0.167856487
GPOR,-0.028727306,,0.029090928,0.128606068,0.138666696,-0.13309095,-0.028268569,-0.104234513
GRAB,-0.044083541,,0.125290016,0.109048787,0.041763302,-0.194895574,-0.111340201,-0.086864378
GRBK,0.012905404,,-0.011747172,-0.022998005,-0.09844469,0.303441439,0.011886809,0.069923824
GRFS,0.00905565,,0.091849878,-0.097024579,-0.056921094,0.197930169,-0.084123175,0.038978489
GRMN,0.009896349,,0.073730057,0.011819281,-0.01899537,-0.192906914,-0.068667219,0.033695396
GRND,-0.065603907,,0.1250767,0.101164909,0.026364213,-0.262415688,-0.11117171,-0.08576237
GS,0.000432758,,0.170972633,0.21807237,0.048561212,-0.107545709,-0.146009077,-0.067330519
GSAT,-0.020730103,,-0.027039223,0.054529025,0.27760251,-0.209103253,0.027790661,-0.285346181
GSK,0.020759486,,-0.048354427,-0.086726128,-0.171367404,0.064864147,0.050811382,0.180758675
GT,0.03091684,,0.007462654,-0.121535216,-0.055437148,-0.164179098,-0.007407375,0.042222235
GTES,-0.028219561,,0.110312963,0.158029757,0.012827091,-0.124166244,-0.099353035,-0.052503643
GTLB,-0.018290277,,0.159222192,0.372352727,0.154023878,0.04909517,-0.137352609,-0.078260869
GTLS,-0.037812574,,0.291251566,0.362539794,0.322152137,-0.220844361,-0.22555757,-0.226734384
GTX,0.018701878,,0.062706236,0.015401473,-0.015401578,-0.118811871,-0.059006181,0.006644565
GVA,-0.011420608,,0.150139252,0.248050095,0.215041701,0.060346064,-0.130540065,-0.181393184
GWRE,-0.035181122,,0.164911462,0.262122358,-0.010357647,-0.005844287,-0.141565661,0.025151296
GWW,0.034945137,,0.040416127,0.058000687,0.070152002,0.008764764,-0.038846117,-0.06694516
GXO,0.013517166,,0.065693333,0.164098389,0.1589618,0.371992368,-0.061643749,-0.149655134
H,0.020615394,,0.109056582,0.276378952,0.187404325,0.143937966,-0.098332749,-0.189532998
HAE,-0.012152296,,-0.04099565,-0.112152318,0.122547507,0.114055534,0.042748138,-0.125256129
HAL,0.009326827,,0.061815654,0.046111894,0.085975248,0.116200382,-0.058216936,-0.086619377
HALO,-0.000162769,,-0.037428791,-0.066883654,-0.140764873,0.013832359,0.038884179,0.285295942
HAS,0.015567904,,0.023193056,-0.066381549,-0.10362572,0.067839012,-0.022667331,0.138152973
HASI,0.014680184,,0.0041943,-0.002446686,-0.057672195,0.180031307,-0.004176782,0.066343671
HAYW,0.019732255,,0.021141663,-0.00986606,0.011275603,-0.044397405,-0.020703947,-0.071942471
HBAN,0.016666717,,0.143749983,0.161805555,0.112500061,-0.021002095,-0.125683047,-0.114935512
HBI,0.013864805,,0.045060698,0.303292895,0.436741766,0.171577167,-0.043117781,-0.291154823
HBM,-0.063829826,,0.00851063,0.358865201,0.239716246,0.041134745,-0.00843881,-0.129629647
HCA,0.038973934,,-0.053314791,-0.016349801,-0.06407041,0.215226324,0.056317338,0.077961001
HCC,-0.037438662,,-0.01513915,0.09037578,0.029924145,0.124333608,0.015371867,-0.097257201
HCM,-0.015943877,,0.049744819,-0.144132665,-0.041454117,0.102678608,-0.047387535,0.088133274
HD,0.017628178,,0.077249028,0.124483882,0.05902328,0.026726008,-0.071709536,-0.053548901
HDB,-0.017051161,,0.030090258,0.012537613,-0.01989299,0.046472731,-0.029211283,-0.063263402
HEES,-0.004476638,,0.022170133,-0.077729804,-0.533233527,-0.53867559,-0.021689278,0.922295473
HEI,0.013867467,,0.045711319,-0.075263731,-0.108806421,0.024178166,-0.043713134,0.065144433
HEI,0.013867467,,0.045711319,-0.075263731,-0.108806421,0.024178166,-0.043713134,0.065144433
HEI,0.013867467,,0.045711319,-0.075263731,-0.108806421,0.024178166,-0.043713134,0.065144433
HEI,0.013867467,,0.045711319,-0.075263731,-0.108806421,0.024178166,-0.043713134,0.065144433
HELE,0.035607153,,0.031296817,0.074400322,0.161544206,0.08733133,-0.030347051,-0.108139746
HES,0.025102032,,0.029942617,0.008436493,-0.015213311,-0.117534988,-0.029072121,0.087211537
HESM,-0.007137605,,0.027073553,0.005414654,-0.083278229,-0.128563463,-0.026359897,0.115883202
HGV,0.045112752,,0.194653347,0.15009745,0.059314984,0.028404357,-0.162937096,-0.078048802
HHH,0.007278204,,0.087613256,0.038176309,-0.014281803,0.039412287,-0.080555524,-0.053302114
HI,-0.015813256,,0.12575302,0.254894672,0.158509077,0.012328467,-0.111705692,-0.137102051
HIG,0.00136527,,0.004863894,-0.048828515,-0.096828857,-0.024076244,-0.004840351,0.075936747
